Id,Id_linea,Nombre,Descripcion,Imagen,Brochure,Vademecum,Video,Params_dist,Proteina,Grasa,Humedad,Fibra,Ceniza,Eln,Orden,Keyword,Target
305,104,Conejo Ganador,"Alimento para conejos en todas las etapas: Crecimiento, reproducción y engorda",Content/img/conejo/malta-conejo-ganador-5.png,,Content/brochure/PLAN_DE_ALIMENTACION_CONEJO_JPG.jpg,,,16        ,3         ,12        ,17        ,10        ,42        ,NULL,NULL,MVZ|PROD|DIST
306,105,Pollito Oro Iniciación 5Kg,Alimento para pollitos de engorda desde el día 1o. al 21 de edad,Content/img/pollo/malta-pollo-ganador-5.png,Content/brochure/MANUAL_AVES_APIABA_1_23.pdf,Content/brochure/MANUAL_AVES_APIABA_1_23.pdf,,,21        ,3.5       ,12        ,3         ,7         ,53.5      ,2,NULL,MVZ|PROD|DIST
307,105,Pollo Oro Engorda 5Kg,Alimento para pollo de engorda desde el día 21 de edad hasta su salida al mercado,Content/img/pollo/malta-pollo-ganador-5.png,Content/brochure/MANUAL_AVES_APIABA_1_23.pdf,Content/brochure/MANUAL_AVES_APIABA_1_23.pdf,,,18        ,4.5       ,12        ,3         ,7         ,55.5      ,4,NULL,MVZ|PROD|DIST
308,106,Pollito Oro Iniciación 5Kg,Alimento para Pollo de Engorda de 1 a 21 días de edad especial para traspatio y venta por kileo,Content/img/pollo/malta-pollo-ganador-5.png,Content/brochure/MANUAL_AVES_MALTA_1_23.pdf,Content/brochure/MANUAL_AVES_MALTA_1_23.pdf,,,19        ,4         ,12        ,6         ,8         ,51        ,NULL,NULL,MVZ|PROD|DIST
309,106,Pollo Oro Engorda 5Kg,"Alimento para pollos de engorda de 22 días en adelante, especial para traspatio y venta por Kileo",Content/img/pollo/malta-pollo-ganador-5.png,Content/brochure/MANUAL_AVES_MALTA_1_23.pdf,Content/brochure/MANUAL_AVES_MALTA_1_23.pdf,,,17        ,4         ,12        ,6         ,8         ,53        ,NULL,NULL,MVZ|PROD|DIST
310,107,Iniciapork Mejorado,Iniciador para cerdos hasta los 35 Kg.,Content/img/cerdo/malta-cerdo-ganador-5.png,,Content/brochure/PORK.jpg,,,17.5      ,2.5       ,12        ,5         ,9         ,54        ,1,NULL,MVZ|PROD|DIST
311,107,Crecipork Mejorado,Alimento para cerdos en fase de crecimiento de los 35 hasta los 70 Kg. de peso,Content/img/cerdo/malta-cerdo-ganador-5.png,,Content/brochure/PORK.jpg,,,15.5      ,2.5       ,12        ,7         ,9         ,54        ,2,NULL,MVZ|PROD|DIST
312,107,Engordapork Mejorado,Alimento para cerdos en fase de engorda de los 70 Kg. hasta su salida al mercado,Content/img/cerdo/malta-cerdo-ganador-5.png,,Content/brochure/PORK.jpg,,,13.5      ,2.5       ,12        ,8         ,9         ,55        ,3,NULL,MVZ|PROD|DIST
313,109,Pone Oro 16%,Alimento para gallinas a partir de que han roto postura y durante todo el ciclo productivo,Content/img/pollo/gallina-ganador.png,Content/brochure/MANUAL_AVES_APIABA_1_23.pdf,Content/brochure/MANUAL_AVES_APIABA_24_56.pdf,,,16        ,3         ,12        ,5         ,16        ,48        ,NULL,NULL,MVZ|PROD|DIST
314,110,Pone Oro 16%,Alimento para gallinas a partir de que han roto postura y durante todo el ciclo productivo,Content/img/pollo/gallina-ganador.png,Content/brochure/MANUAL_AVES_MALTA_1_23.pdf,Content/brochure/MANUAL_AVES_MALTA_24_56.pdf,,,16        ,3         ,12        ,5         ,16        ,48        ,1,NULL,MVZ|PROD|DIST
315,108,Iniciapork Mejorado,Iniciador para cerdos hasta los 35 Kg.,Content/img/cerdo/malta-cerdo-ganador-5.png,,Content/brochure/PORK.jpg,,,17.5      ,2.5       ,12        ,5         ,9         ,54        ,1,NULL,MVZ|PROD|DIST
316,108,Crecipork Mejorado,Alimento para cerdos en fase de crecimiento de los 35 hasta los 70 Kg. de peso,Content/img/cerdo/malta-cerdo-ganador-5.png,,Content/brochure/PORK.jpg,,,15.5      ,2.5       ,12        ,7         ,9         ,54        ,2,NULL,MVZ|PROD|DIST
317,108,Engordapork Mejorado,Alimento para cerdos en fase de engorda de los 70 Kg. hasta su salida al mercado,Content/img/cerdo/malta-cerdo-ganador-5.png,,Content/brochure/PORK.jpg,,,13.5      ,2.5       ,12        ,8         ,9         ,55        ,3,NULL,MVZ|PROD|DIST
318,15,Pell Rol Vital,Alimento  Balanceado para Caballos de Alto Desempeño,Content/img/caballo/pell-rol-vital.png,,,https://www.youtube.com/channel/UCBvJaUA_g__psZFdz_eJ3ww,,13        ,3         ,12        ,10        ,6         ,56        ,2,NULL,MVZ|PROD|DIST
